species_label,organism_name,ncbi_accession,genomic_accession,ncbi_seq_id,assembly_accession,gene_symbol,locus_tag,source_type,length_nt,terminal_stop_removed,stratum,used_in_main_benchmark
human,Homo sapiens,NP_001007190.1,NC_000005.10,lcl|NC_000005.10_cds_NP_001007190.1_40069,GCF_000001405.40,IGIP,,CDS_FASTA,162,yes,L1_short,yes
human,Homo sapiens,NP_001171558.1,NC_000005.10,lcl|NC_000005.10_cds_NP_001171558.1_37757,GCF_000001405.40,SERF1B,,CDS_FASTA,189,yes,L1_short,yes
human,Homo sapiens,NP_001264712.1,NC_000005.10,lcl|NC_000005.10_cds_NP_001264712.1_39102,GCF_000001405.40,ATG12,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_001284669.1,NC_000005.10,lcl|NC_000005.10_cds_NP_001284669.1_38079,GCF_000001405.40,TBCA,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_001341895.1,NC_000005.10,lcl|NC_000005.10_cds_NP_001341895.1_40521,GCF_000001405.40,SPINK1,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_004036.1,NC_000005.10,lcl|NC_000005.10_cds_NP_004036.1_40838,GCF_000001405.40,ATOX1,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,XP_047273924.1,NC_000005.10,lcl|NC_000005.10_cds_XP_047273924.1_36777,GCF_000001405.40,LOC107986346,,CDS_FASTA,168,yes,L1_short,yes
human,Homo sapiens,NP_001099015.1,NC_000006.12,lcl|NC_000006.12_cds_NP_001099015.1_46745,GCF_000001405.40,ECHDC1,,CDS_FASTA,213,yes,L1_short,yes
human,Homo sapiens,NP_001369250.1,NC_000006.12,lcl|NC_000006.12_cds_NP_001369250.1_42100,GCF_000001405.40,SLC22A23,,CDS_FASTA,195,yes,L1_short,yes
human,Homo sapiens,NP_001401826.1,NC_000006.12,lcl|NC_000006.12_cds_NP_001401826.1_44927,GCF_000001405.40,LOC128092246,,CDS_FASTA,120,yes,L1_short,yes
human,Homo sapiens,NP_620058.1,NC_000006.12,lcl|NC_000006.12_cds_NP_620058.1_45417,GCF_000001405.40,HMGN3,,CDS_FASTA,234,yes,L1_short,yes
human,Homo sapiens,NP_995326.1,NC_000006.12,lcl|NC_000006.12_cds_NP_995326.1_43217,GCF_000001405.40,SFTA2,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001003714.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001003714.1_51508,GCF_000001405.40,ATP5MF,,CDS_FASTA,168,yes,L1_short,yes
human,Homo sapiens,NP_001034267.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001034267.1_51506,GCF_000001405.40,ATP5MF,,CDS_FASTA,150,yes,L1_short,yes
human,Homo sapiens,NP_001035738.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001035738.1_50364,GCF_000001405.40,CRCP,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,NP_001092256.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001092256.1_52778,GCF_000001405.40,HILPDA,,CDS_FASTA,192,yes,L1_short,yes
human,Homo sapiens,NP_001193677.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001193677.1_52503,GCF_000001405.40,CAV2,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_001305166.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001305166.1_51710,GCF_000001405.40,LAMTOR4,,CDS_FASTA,219,yes,L1_short,yes
human,Homo sapiens,NP_001337930.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001337930.1_51514,GCF_000001405.40,ZNF789,,CDS_FASTA,192,yes,L1_short,yes
human,Homo sapiens,NP_001342458.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001342458.1_52177,GCF_000001405.40,EFCAB10,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_001380832.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001380832.1_51411,GCF_000001405.40,SEM1,,CDS_FASTA,174,yes,L1_short,yes
human,Homo sapiens,NP_001411258.1,NC_000007.14,lcl|NC_000007.14_cds_NP_001411258.1_48293,GCF_000001405.40,CHLSN,,CDS_FASTA,198,yes,L1_short,yes
human,Homo sapiens,NP_006295.1,NC_000007.14,lcl|NC_000007.14_cds_NP_006295.1_51414,GCF_000001405.40,SEM1,,CDS_FASTA,213,yes,L1_short,yes
human,Homo sapiens,XP_016868084.1,NC_000007.14,lcl|NC_000007.14_cds_XP_016868084.1_53096,GCF_000001405.40,CYREN,,CDS_FASTA,210,yes,L1_short,yes
human,Homo sapiens,XP_024302539.1,NC_000007.14,lcl|NC_000007.14_cds_XP_024302539.1_52643,GCF_000001405.40,NDUFA5,,CDS_FASTA,180,yes,L1_short,yes
human,Homo sapiens,NP_001011669.1,NC_000008.11,lcl|NC_000008.11_cds_NP_001011669.1_56158,GCF_000001405.40,CHCHD7,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,NP_001028189.2,NC_000008.11,lcl|NC_000008.11_cds_NP_001028189.2_54510,GCF_000001405.40,DEFB135,,CDS_FASTA,234,yes,L1_short,yes
human,Homo sapiens,NP_001028190.2,NC_000008.11,lcl|NC_000008.11_cds_NP_001028190.2_54509,GCF_000001405.40,DEFB136,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001339810.1,NC_000008.11,lcl|NC_000008.11_cds_NP_001339810.1_56065,GCF_000001405.40,ST18,,CDS_FASTA,159,yes,L1_short,yes
human,Homo sapiens,NP_001339812.1,NC_000008.11,lcl|NC_000008.11_cds_NP_001339812.1_56069,GCF_000001405.40,ST18,,CDS_FASTA,150,yes,L1_short,yes
human,Homo sapiens,NP_001381061.1,NC_000008.11,lcl|NC_000008.11_cds_NP_001381061.1_55015,GCF_000001405.40,HRURF,,CDS_FASTA,105,yes,L1_short,yes
human,Homo sapiens,NP_004933.1,NC_000008.11,lcl|NC_000008.11_cds_NP_004933.1_54394,GCF_000001405.40,DEFB4A,,CDS_FASTA,195,yes,L1_short,yes
human,Homo sapiens,NP_005025.1,NC_000008.11,lcl|NC_000008.11_cds_NP_005025.1_57280,GCF_000001405.40,POLR2K,,CDS_FASTA,177,yes,L1_short,yes
human,Homo sapiens,XP_047277733.1,NC_000008.11,lcl|NC_000008.11_cds_XP_047277733.1_56896,GCF_000001405.40,RBIS,,CDS_FASTA,186,yes,L1_short,yes
human,Homo sapiens,NP_001341574.1,NC_000009.12,lcl|NC_000009.12_cds_NP_001341574.1_62670,GCF_000001405.40,TEX53,,CDS_FASTA,213,yes,L1_short,yes
human,Homo sapiens,NP_001365366.1,NC_000009.12,lcl|NC_000009.12_cds_NP_001365366.1_63401,GCF_000001405.40,DPM2,,CDS_FASTA,165,yes,L1_short,yes
human,Homo sapiens,NP_001035824.1,NC_000010.11,lcl|NC_000010.11_cds_NP_001035824.1_66694,GCF_000001405.40,PTPN20,,CDS_FASTA,195,yes,L1_short,yes
human,Homo sapiens,NP_001127906.1,NC_000010.11,lcl|NC_000010.11_cds_NP_001127906.1_67569,GCF_000001405.40,SPOCK2,,CDS_FASTA,234,yes,L1_short,yes
human,Homo sapiens,NP_001276726.1,NC_000010.11,lcl|NC_000010.11_cds_NP_001276726.1_67540,GCF_000001405.40,PCBD1,,CDS_FASTA,168,yes,L1_short,yes
human,Homo sapiens,NP_001339483.1,NC_000010.11,lcl|NC_000010.11_cds_NP_001339483.1_66718,GCF_000001405.40,PTPN20,,CDS_FASTA,219,yes,L1_short,yes
human,Homo sapiens,NP_006820.1,NC_000010.11,lcl|NC_000010.11_cds_NP_006820.1_68265,GCF_000001405.40,ADIRF,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,XP_047281739.1,NC_000010.11,lcl|NC_000010.11_cds_XP_047281739.1_68092,GCF_000001405.40,TMEM254,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,XP_047281961.1,NC_000010.11,lcl|NC_000010.11_cds_XP_047281961.1_69824,GCF_000001405.40,BBIP1,,CDS_FASTA,213,yes,L1_short,yes
human,Homo sapiens,NP_001119653.1,NC_000011.10,lcl|NC_000011.10_cds_NP_001119653.1_78461,GCF_000001405.40,NRGN,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001263182.2,NC_000011.10,lcl|NC_000011.10_cds_NP_001263182.2_71116,GCF_000001405.40,TMEM80,,CDS_FASTA,171,yes,L1_short,yes
human,Homo sapiens,NP_001307269.1,NC_000011.10,lcl|NC_000011.10_cds_NP_001307269.1_72741,GCF_000001405.40,SVIP,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_001307270.1,NC_000011.10,lcl|NC_000011.10_cds_NP_001307270.1_72738,GCF_000001405.40,SVIP,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_001671.2,NC_000011.10,lcl|NC_000011.10_cds_NP_001671.2_77911,GCF_000001405.40,FXYD2,,CDS_FASTA,201,yes,L1_short,yes
human,Homo sapiens,NP_055021.1,NC_000011.10,lcl|NC_000011.10_cds_NP_055021.1_74402,GCF_000001405.40,TMEM258,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_066951.1,NC_000011.10,lcl|NC_000011.10_cds_NP_066951.1_71228,GCF_000001405.40,POLR2L,,CDS_FASTA,204,yes,L1_short,yes
human,Homo sapiens,NP_001354295.1,NC_000012.12,lcl|NC_000012.12_cds_NP_001354295.1_80093,GCF_000001405.40,GSG1,,CDS_FASTA,129,yes,L1_short,yes
human,Homo sapiens,NP_001381138.1,NC_000012.12,lcl|NC_000012.12_cds_NP_001381138.1_84122,GCF_000001405.40,SNRPF,,CDS_FASTA,135,yes,L1_short,yes
human,Homo sapiens,NP_001401300.1,NC_000012.12,lcl|NC_000012.12_cds_NP_001401300.1_80207,GCF_000001405.40,MGST1,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_001401927.1,NC_000012.12,lcl|NC_000012.12_cds_NP_001401927.1_85649,GCF_000001405.40,LOC128125816,,CDS_FASTA,135,yes,L1_short,yes
human,Homo sapiens,NP_001428743.1,NC_000012.12,lcl|NC_000012.12_cds_NP_001428743.1_79851,GCF_000001405.40,CLECL1,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_598014.1,NC_000012.12,lcl|NC_000012.12_cds_NP_598014.1_83939,GCF_000001405.40,DCN,,CDS_FASTA,228,yes,L1_short,yes
human,Homo sapiens,NP_001182359.1,NC_000013.11,lcl|NC_000013.11_cds_NP_001182359.1_86922,GCF_000001405.40,DCLK1,,CDS_FASTA,171,yes,L1_short,yes
human,Homo sapiens,NP_001273635.1,NC_000013.11,lcl|NC_000013.11_cds_NP_001273635.1_87061,GCF_000001405.40,UFM1,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,NP_001382153.1,NC_000013.11,lcl|NC_000013.11_cds_NP_001382153.1_86855,GCF_000001405.40,N4BP2L2,,CDS_FASTA,228,yes,L1_short,yes
human,Homo sapiens,NP_001025172.1,NC_000014.9,lcl|NC_000014.9_cds_NP_001025172.1_89929,GCF_000001405.40,RPS29,,CDS_FASTA,204,yes,L1_short,yes
human,Homo sapiens,NP_001275888.1,NC_000014.9,lcl|NC_000014.9_cds_NP_001275888.1_92071,GCF_000001405.40,IFI27,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_001291419.1,NC_000014.9,lcl|NC_000014.9_cds_NP_001291419.1_90391,GCF_000001405.40,TIMM9,,CDS_FASTA,183,yes,L1_short,yes
human,Homo sapiens,NP_004885.1,NC_000014.9,lcl|NC_000014.9_cds_NP_004885.1_92663,GCF_000001405.40,ATP5MJ,,CDS_FASTA,177,yes,L1_short,yes
human,Homo sapiens,NP_612145.2,NC_000014.9,lcl|NC_000014.9_cds_NP_612145.2_89676,GCF_000001405.40,SPTSSA,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,NP_001025160.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001025160.1_95303,GCF_000001405.40,PCLAF,,CDS_FASTA,198,yes,L1_short,yes
human,Homo sapiens,NP_001186806.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001186806.1_94328,GCF_000001405.40,SERF2,,CDS_FASTA,180,yes,L1_short,yes
human,Homo sapiens,NP_001186807.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001186807.1_94330,GCF_000001405.40,SERF2,,CDS_FASTA,138,yes,L1_short,yes
human,Homo sapiens,NP_001316542.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001316542.1_95526,GCF_000001405.40,SNAPC5,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,NP_001316543.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001316543.1_95529,GCF_000001405.40,SNAPC5,,CDS_FASTA,183,yes,L1_short,yes
human,Homo sapiens,NP_001339817.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001339817.1_96424,GCF_000001405.40,CTXND1,,CDS_FASTA,180,yes,L1_short,yes
human,Homo sapiens,NP_001401822.1,NC_000015.10,lcl|NC_000015.10_cds_NP_001401822.1_96438,GCF_000001405.40,LOC128071545,,CDS_FASTA,138,yes,L1_short,yes
human,Homo sapiens,NP_001291927.1,NC_000016.10,lcl|NC_000016.10_cds_NP_001291927.1_101893,GCF_000001405.40,TMEM170A,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_001335590.1,NC_000016.10,lcl|NC_000016.10_cds_NP_001335590.1_100229,GCF_000001405.40,C16orf87,,CDS_FASTA,234,yes,L1_short,yes
human,Homo sapiens,NP_001382362.1,NC_000016.10,lcl|NC_000016.10_cds_NP_001382362.1_98530,GCF_000001405.40,LITAFD,,CDS_FASTA,219,yes,L1_short,yes
human,Homo sapiens,NP_002752.1,NC_000016.10,lcl|NC_000016.10_cds_NP_002752.1_98649,GCF_000001405.40,PRM1,,CDS_FASTA,156,yes,L1_short,yes
human,Homo sapiens,NP_005941.1,NC_000016.10,lcl|NC_000016.10_cds_NP_005941.1_100594,GCF_000001405.40,MT1G,,CDS_FASTA,186,yes,L1_short,yes
human,Homo sapiens,NP_057410.1,NC_000016.10,lcl|NC_000016.10_cds_NP_057410.1_101006,GCF_000001405.40,CKLF,,CDS_FASTA,204,yes,L1_short,yes
human,Homo sapiens,NP_116324.2,NC_000016.10,lcl|NC_000016.10_cds_NP_116324.2_100584,GCF_000001405.40,MT4,,CDS_FASTA,189,yes,L1_short,yes
human,Homo sapiens,XP_006721196.1,NC_000016.10,lcl|NC_000016.10_cds_XP_006721196.1_102426,GCF_000001405.40,SPATA33,,CDS_FASTA,222,yes,L1_short,yes
human,Homo sapiens,XP_047290973.1,NC_000016.10,lcl|NC_000016.10_cds_XP_047290973.1_101702,GCF_000001405.40,LOC124903713,,CDS_FASTA,201,yes,L1_short,yes
human,Homo sapiens,NP_000990.1,NC_000017.11,lcl|NC_000017.11_cds_NP_000990.1_108372,GCF_000001405.40,RPL38,,CDS_FASTA,213,yes,L1_short,yes
human,Homo sapiens,NP_001005849.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001005849.1_108557,GCF_000001405.40,SUMO2,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,NP_001070148.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001070148.1_104452,GCF_000001405.40,LYRM9,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001094065.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001094065.1_107629,GCF_000001405.40,SKA2,,CDS_FASTA,228,yes,L1_short,yes
human,Homo sapiens,NP_001254707.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001254707.1_104463,GCF_000001405.40,IFT20,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_001278398.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001278398.1_105025,GCF_000001405.40,CCL4L2,,CDS_FASTA,195,yes,L1_short,yes
human,Homo sapiens,NP_001278403.1,NC_000017.11,lcl|NC_000017.11_cds_NP_001278403.1_105024,GCF_000001405.40,CCL4L2,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,NP_113686.1,NC_000017.11,lcl|NC_000017.11_cds_NP_113686.1_107148,GCF_000001405.40,GNGT2,,CDS_FASTA,210,yes,L1_short,yes
human,Homo sapiens,NP_115767.1,NC_000017.11,lcl|NC_000017.11_cds_NP_115767.1_107101,GCF_000001405.40,PRAC1,,CDS_FASTA,174,yes,L1_short,yes
human,Homo sapiens,NP_858042.2,NC_000017.11,lcl|NC_000017.11_cds_NP_858042.2_108150,GCF_000001405.40,C17orf58,,CDS_FASTA,228,yes,L1_short,yes
human,Homo sapiens,NP_001041706.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001041706.1_113814,GCF_000001405.40,UBL5,,CDS_FASTA,222,yes,L1_short,yes
human,Homo sapiens,NP_001356697.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001356697.1_118758,GCF_000001405.40,ZNF28,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_001372545.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001372545.1_118927,GCF_000001405.40,ZNF677,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_001372546.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001372546.1_118924,GCF_000001405.40,ZNF677,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_077009.2,NC_000019.10,lcl|NC_000019.10_cds_NP_077009.2_114712,GCF_000001405.40,SMIM7,,CDS_FASTA,228,yes,L1_short,yes
human,Homo sapiens,XP_047294585.1,NC_000019.10,lcl|NC_000019.10_cds_XP_047294585.1_112852,GCF_000001405.40,GNG7,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,NP_001011878.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001011878.1_121028,GCF_000001405.40,DEFB121,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_001093261.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001093261.1_122013,GCF_000001405.40,SYS1,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_001258490.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001258490.1_120354,GCF_000001405.40,PRNP,,CDS_FASTA,222,yes,L1_short,yes
human,Homo sapiens,NP_001290408.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001290408.1_120397,GCF_000001405.40,SHLD1,,CDS_FASTA,189,yes,L1_short,yes
human,Homo sapiens,NP_001340352.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001340352.1_122833,GCF_000001405.40,PPDPF,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_001341932.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001341932.1_121386,GCF_000001405.40,MMP24OS,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,NP_542791.1,NC_000020.11,lcl|NC_000020.11_cds_NP_542791.1_122041,GCF_000001405.40,WFDC10A,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_899634.1,NC_000020.11,lcl|NC_000020.11_cds_NP_899634.1_121230,GCF_000001405.40,PXMP4,,CDS_FASTA,216,yes,L1_short,yes
human,Homo sapiens,XP_011527483.1,NC_000020.11,lcl|NC_000020.11_cds_XP_011527483.1_120396,GCF_000001405.40,SHLD1,,CDS_FASTA,225,yes,L1_short,yes
human,Homo sapiens,NP_853639.1,NC_000021.9,lcl|NC_000021.9_cds_NP_853639.1_123316,GCF_000001405.40,KRTAP19-2,,CDS_FASTA,159,yes,L1_short,yes
human,Homo sapiens,NP_853643.1,NC_000021.9,lcl|NC_000021.9_cds_NP_853643.1_123320,GCF_000001405.40,KRTAP19-6,,CDS_FASTA,177,yes,L1_short,yes
human,Homo sapiens,NP_853650.1,NC_000021.9,lcl|NC_000021.9_cds_NP_853650.1_123333,GCF_000001405.40,KRTAP21-1,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,NP_853651.1,NC_000021.9,lcl|NC_000021.9_cds_NP_853651.1_123325,GCF_000001405.40,KRTAP22-1,,CDS_FASTA,147,yes,L1_short,yes
human,Homo sapiens,XP_016884109.1,NC_000022.11,lcl|NC_000022.11_cds_XP_016884109.1_125296,GCF_000001405.40,HSCB,,CDS_FASTA,240,yes,L1_short,yes
human,Homo sapiens,XP_047297250.1,NC_000022.11,lcl|NC_000022.11_cds_XP_047297250.1_124459,GCF_000001405.40,BCL2L13,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001306896.1,NC_000023.11,lcl|NC_000023.11_cds_NP_001306896.1_128991,GCF_000001405.40,NLRP2B,,CDS_FASTA,138,yes,L1_short,yes
human,Homo sapiens,NP_001335058.1,NC_000023.11,lcl|NC_000023.11_cds_NP_001335058.1_128950,GCF_000001405.40,NBDY,,CDS_FASTA,207,yes,L1_short,yes
human,Homo sapiens,NP_001384377.1,NC_000023.11,lcl|NC_000023.11_cds_NP_001384377.1_128721,GCF_000001405.40,KANTR,,CDS_FASTA,231,yes,L1_short,yes
human,Homo sapiens,NP_995326.1,NT_167245.2,lcl|NT_167245.2_cds_NP_995326.1_141769,GCF_000001405.40,SFTA2,,CDS_FASTA,237,yes,L1_short,yes
human,Homo sapiens,NP_001192195.1,NT_187570.1,lcl|NT_187570.1_cds_NP_001192195.1_137742,GCF_000001405.40,DEFB4B,,CDS_FASTA,195,yes,L1_short,yes
human,Homo sapiens,NP_001280743.1,NT_187633.1,lcl|NT_187633.1_cds_NP_001280743.1_140027,GCF_000001405.40,GSTT1,,CDS_FASTA,219,yes,L1_short,yes
human,Homo sapiens,XP_047299169.1,NW_021160013.1,lcl|NW_021160013.1_cds_XP_047299169.1_134588,GCF_000001405.40,LOC124905466,,CDS_FASTA,174,yes,L1_short,yes
human,Homo sapiens,NP_001035285.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001035285.1_1038,GCF_000001405.40,AGTRAP,,CDS_FASTA,336,yes,L2_medium,yes
human,Homo sapiens,NP_001254727.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001254727.1_10618,GCF_000001405.40,PTPRC,,CDS_FASTA,264,yes,L2_medium,yes
human,Homo sapiens,NP_001265445.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001265445.1_11008,GCF_000001405.40,MDM4,,CDS_FASTA,423,yes,L2_medium,yes
human,Homo sapiens,NP_001284495.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001284495.1_4162,GCF_000001405.40,UQCRH,,CDS_FASTA,249,yes,L2_medium,yes
human,Homo sapiens,NP_001306072.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001306072.1_2973,GCF_000001405.40,AK2,,CDS_FASTA,402,yes,L2_medium,yes
human,Homo sapiens,NP_001425669.1,NC_000001.11,lcl|NC_000001.11_cds_NP_001425669.1_4382,GCF_000001405.40,ELAVL4,,CDS_FASTA,387,yes,L2_medium,yes
human,Homo sapiens,NP_005231.1,NC_000001.11,lcl|NC_000001.11_cds_NP_005231.1_8909,GCF_000001405.40,ETV3,,CDS_FASTA,432,yes,L2_medium,yes
human,Homo sapiens,XP_011542431.1,NC_000001.11,lcl|NC_000001.11_cds_XP_011542431.1_12608,GCF_000001405.40,SPMIP3,,CDS_FASTA,390,yes,L2_medium,yes
human,Homo sapiens,XP_047277167.1,NC_000001.11,lcl|NC_000001.11_cds_XP_047277167.1_11490,GCF_000001405.40,ATF3,,CDS_FASTA,369,yes,L2_medium,yes
human,Homo sapiens,XP_047287731.1,NC_000001.11,lcl|NC_000001.11_cds_XP_047287731.1_2442,GCF_000001405.40,TMEM222,,CDS_FASTA,339,yes,L2_medium,yes
human,Homo sapiens,XP_047289566.1,NC_000001.11,lcl|NC_000001.11_cds_XP_047289566.1_9585,GCF_000001405.40,MPZL1,,CDS_FASTA,438,yes,L2_medium,yes
human,Homo sapiens,NP_001186676.1,NC_000002.12,lcl|NC_000002.12_cds_NP_001186676.1_19154,GCF_000001405.40,HOXD8,,CDS_FASTA,321,yes,L2_medium,yes
human,Homo sapiens,NP_001308274.2,NC_000002.12,lcl|NC_000002.12_cds_NP_001308274.2_16888,GCF_000001405.40,TMEM182,,CDS_FASTA,402,yes,L2_medium,yes
human,Homo sapiens,NP_001382333.1,NC_000002.12,lcl|NC_000002.12_cds_NP_001382333.1_21434,GCF_000001405.40,SCYGR3,,CDS_FASTA,303,yes,L2_medium,yes
human,Homo sapiens,NP_005846.1,NC_000002.12,lcl|NC_000002.12_cds_NP_005846.1_21983,GCF_000001405.40,RAMP1,,CDS_FASTA,447,yes,L2_medium,yes
human,Homo sapiens,NP_057131.1,NC_000002.12,lcl|NC_000002.12_cds_NP_057131.1_13469,GCF_000001405.40,SF3B6,,CDS_FASTA,378,yes,L2_medium,yes
human,Homo sapiens,XP_016858656.1,NC_000002.12,lcl|NC_000002.12_cds_XP_016858656.1_19348,GCF_000001405.40,UBE2E3,,CDS_FASTA,324,yes,L2_medium,yes
human,Homo sapiens,XP_047299664.1,NC_000002.12,lcl|NC_000002.12_cds_XP_047299664.1_15056,GCF_000001405.40,TMEM17,,CDS_FASTA,327,yes,L2_medium,yes
human,Homo sapiens,XP_047299990.1,NC_000002.12,lcl|NC_000002.12_cds_XP_047299990.1_17608,GCF_000001405.40,GYPC,,CDS_FASTA,441,yes,L2_medium,yes
human,Homo sapiens,XP_047300803.1,NC_000002.12,lcl|NC_000002.12_cds_XP_047300803.1_17897,GCF_000001405.40,PLEKHB2,,CDS_FASTA,372,yes,L2_medium,yes
human,Homo sapiens,NP_001186886.1,NC_000003.12,lcl|NC_000003.12_cds_NP_001186886.1_30084,GCF_000001405.40,NDUFB5,,CDS_FASTA,414,yes,L2_medium,yes
human,Homo sapiens,NP_001342172.1,NC_000003.12,lcl|NC_000003.12_cds_NP_001342172.1_30876,GCF_000001405.40,NCBP2AS2,,CDS_FASTA,300,yes,L2_medium,yes
human,Homo sapiens,NP_001366397.1,NC_000003.12,lcl|NC_000003.12_cds_NP_001366397.1_30856,GCF_000001405.40,CEP19,,CDS_FASTA,387,yes,L2_medium,yes
human,Homo sapiens,NP_002619.1,NC_000003.12,lcl|NC_000003.12_cds_NP_002619.1_29204,GCF_000001405.40,PFN2,,CDS_FASTA,423,yes,L2_medium,yes
human,Homo sapiens,NP_872329.1,NC_000003.12,lcl|NC_000003.12_cds_NP_872329.1_23815,GCF_000001405.40,CMC1,,CDS_FASTA,321,yes,L2_medium,yes
human,Homo sapiens,NP_001257920.1,NC_000004.12,lcl|NC_000004.12_cds_NP_001257920.1_33357,GCF_000001405.40,EPGN,,CDS_FASTA,312,yes,L2_medium,yes
human,Homo sapiens,NP_001258650.1,NC_000004.12,lcl|NC_000004.12_cds_NP_001258650.1_33018,GCF_000001405.40,SPINK2,,CDS_FASTA,267,yes,L2_medium,yes
human,Homo sapiens,NP_001362215.1,NC_000004.12,lcl|NC_000004.12_cds_NP_001362215.1_33981,GCF_000001405.40,SNCA,,CDS_FASTA,423,yes,L2_medium,yes
human,Homo sapiens,NP_001424975.1,NC_000004.12,lcl|NC_000004.12_cds_NP_001424975.1_35255,GCF_000001405.40,GYPA,,CDS_FASTA,438,yes,L2_medium,yes
human,Homo sapiens,NP_002097.1,NC_000004.12,lcl|NC_000004.12_cds_NP_002097.1_34175,GCF_000001405.40,H2AZ1,,CDS_FASTA,387,yes,L2_medium,yes
human,Homo sapiens,XP_011530688.1,NC_000004.12,lcl|NC_000004.12_cds_XP_011530688.1_35908,GCF_000001405.40,CBR4,,CDS_FASTA,447,yes,L2_medium,yes
